#PageRankData 0
# PageRank computation data result
# Copyright (C) 2012 Hitoshi Yamauchi
#
# result_index pagerank sorted_permulation_index
#
2216 2.44163e-05 1344
2219 0.000955036 1769
2221 2.0122e-05 1768
2223 8.42482e-05 1372
2225 0.000884284 1373
2228 0.000579725 1437
2229 5.28021e-05 1112
2232 0.000106992 1447
2233 0.000718607 917
2234 0.000115727 1610
2235 0.00175334 1721
2238 0.000653135 591
2240 0.000655198 355
2241 8.51585e-05 1534
2242 0.000224289 900
2243 0.000139482 899
2245 5.54139e-05 182
2247 0.00171759 1184
2248 4.38094e-05 811
2249 0.000144296 812
2251 0.00138467 414
2253 5.96624e-05 735
2256 0.00245038 661
2257 0.000284989 1129
2260 0.00149375 1150
2262 0.00268711 602
2263 0.00727994 601
2264 0.000604436 100
2265 0.000245485 675
2267 0.000109705 31
2270 0.000215537 477
2271 0.000597121 773
2272 4.45355e-05 201
2274 0.000157487 436
2276 9.40484e-05 437
2277 3.43319e-05 1238
2278 2.92275e-05 794
2279 0.000202381 1281
2280 0.000234686 905
2281 0.000832399 588
2284 4.38094e-05 656
2285 2.00508e-05 46
2288 0.000167745 1103
2290 0.000176165 1236
2291 0.000186541 217
2292 0.000850439 243
2293 2.44641e-05 1600
2295 5.68088e-05 824
2298 0.000721222 343
2299 0.00108684 673
2300 5.84654e-05 325
2302 5.69112e-05 1148
2305 0.000967493 1558
2311 6.93864e-05 30
2320 4.15681e-05 1365
2325 0.00387834 214
2327 0.000149331 312
2328 0.00052267 1692
2329 3.1532e-05 1589
2331 0.000105197 1813
2332 0.00167398 1030
2333 0.000106854 181
2334 0.000511166 751
2336 0.00098216 932
2337 0.000332278 1141
2339 0.00067433 1324
2340 0.00119671 453
2341 4.71265e-05 795
2342 3.73115e-05 558
2349 0.00464576 1664
2350 5.16564e-05 1310
2351 0.000565713 936
2352 0.000292079 1753
2353 0.0005173 821
2358 0.00161247 1473
2364 0.00157534 784
2366 0.000134877 1258
2367 2.60521e-05 571
2368 4.41309e-05 693
2369 0.00017629 268
2374 0.000297998 166
2376 9.75651e-05 381
2378 0.000126755 226
2379 0.000468039 861
2380 0.000576745 800
2381 8.33344e-05 131
2382 0.000150257 267
2383 0.000311714 250
2385 7.02091e-05 521
2386 0.000370923 1729
2387 3.51852e-05 1657
2390 0.000621503 871
2391 0.00040628 1737
2393 0.00103928 1211
2396 8.25233e-05 1551
2397 0.000283697 950
2398 2.04464e-05 1061
2399 0.000307935 350
2404 0.00019015 1047
2407 0.000141977 771
2408 0.00035518 587
2409 4.30853e-05 884
2412 0.00280609 1516
2413 0.000633626 1027
2416 0.00010572 586
2419 0.0003505 1528
2420 2.43888e-05 156
2421 3.17511e-05 98
2422 0.00114063 1000
2423 0.000579592 1704
2424 0.000370993 1458
2426 1.6029e-05 935
2427 1.5118e-05 823
2432 2.34095e-05 1116
2436 0.000293414 1467
2440 0.00153639 404
2443 0.000115616 1052
2445 0.000108553 1384
2449 0.000194509 428
2450 0.00034214 759
2452 4.48513e-05 742
2453 6.19402e-05 410
2454 0.000244617 1535
2457 0.00170305 70
2459 0.000787977 539
2467 0.0088597 208
2468 0.000622086 1190
2469 4.64432e-05 619
2471 3.41324e-05 8
2473 0.00031319 1767
2474 2.15085e-05 1500
2475 0.000477328 928
2477 3.45876e-05 901
2480 9.85988e-05 1132
2481 0.0025159 1180
2482 0.000556617 870
2484 0.00110842 1345
2485 0.000180876 678
2486 7.62706e-05 1597
2487 3.81684e-05 184
2488 0.000483491 1262
2489 7.85671e-05 457
2490 0.000138697 448
2491 0.000221503 612
2492 0.000496848 291
2497 0.00037465 1271
2500 0.000765056 1707
2502 9.98914e-05 1016
2504 0.000742927 1598
2505 0.00195103 779
2506 0.000171509 780
2510 0.000295184 1416
2511 3.61706e-05 1098
2513 0.000340272 1670
2515 7.42579e-05 1063
2516 0.000488787 1592
2517 3.60395e-05 1640
2519 2.91318e-05 896
2520 2.91318e-05 1119
2521 0.000511831 726
2522 2.67543e-05 1318
2524 6.85223e-05 940
2525 0.000226986 1690
2526 0.000128137 882
2527 0.000245551 1388
2528 0.000168239 1315
2529 0.00018449 111
2531 0.000107149 1714
2532 8.39692e-05 339
2533 0.000325857 1635
2534 0.000528725 1646
2536 0.000448493 1814
2537 0.000217964 1423
2540 0.000487649 1811
2542 2.25547e-05 1390
2546 0.000771781 1065
2547 0.000346191 1608
2548 0.000149261 1696
2549 0.00031616 1331
2552 0.00119279 729
2553 0.000609984 61
2554 6.40912e-05 297
2555 0.00216841 589
2556 0.000124277 280
2557 0.00123423 1122
2558 0.000126214 509
2559 0.000254089 1560
2560 0.000161699 74
2561 0.000101773 613
2562 5.61523e-05 676
2564 2.19683e-05 290
2565 0.000846121 1616
2567 0.000291431 786
2568 2.42724e-05 1791
2569 0.000282511 1420
2571 0.000106992 1120
2572 0.000106992 264
2574 0.000460866 58
2575 6.51064e-05 1265
2576 0.000170812 196
2578 3.52212e-05 1654
2579 4.2831e-05 610
2581 0.0021831 640
2584 4.78285e-05 1230
2585 4.74806e-05 84
2588 0.000189545 681
2590 0.000130125 507
2595 8.67838e-05 285
2596 0.000301743 1338
2600 0.00163448 1617
2602 0.000110605 178
2603 7.67958e-05 1391
2605 0.000881518 183
2607 7.50711e-05 804
2609 6.8069e-05 1121
2611 0.00232874 828
2612 0.000825657 975
2613 0.000218435 577
2614 0.000138054 413
2615 0.00146887 170
2617 2.53966e-05 1588
2618 3.60395e-05 391
2621 0.000190416 85
2624 0.000776308 72
2628 4.581e-05 1040
2630 0.00012107 1127
2631 3.43319e-05 1375
2632 0.000184177 1781
2634 0.000108553 263
2635 4.38094e-05 924
2636 3.43319e-05 1176
2637 0.000119601 1658
2639 0.000443199 1574
2641 0.000227137 777
2644 5.73825e-05 246
2647 0.000233334 1034
2648 0.0001624 1160
2650 0.000722965 949
2651 0.000162671 1358
2652 8.16656e-05 1133
2653 2.304e-05 356
2654 4.40966e-05 450
2655 0.00090779 1779
2656 7.15402e-05 9
2658 0.000205025 386
2660 0.000373261 532
2661 7.52169e-05 827
2662 0.0001188 1498
2663 0.0016414 79
2664 0.0027462 1008
2665 0.000671104 1786
2666 0.00156656 895
2670 2.54804e-05 1145
2671 0.000678318 1110
2674 4.55375e-05 1730
2675 0.000471194 1298
2676 0.00109042 1740
2681 0.0029729 310
2682 0.00654264 459
2683 0.00164511 284
2686 0.000106992 844
2687 0.00241203 133
2688 0.000494547 157
2690 0.000348893 1582
2692 0.000177841 411
2693 0.000939782 1198
2694 0.00181487 535
2695 0.000509725 734
2699 0.000110477 863
2700 0.000187089 621
2703 0.000106992 1676
2705 0.00116513 1227
2706 0.00014817 718
2707 0.000349128 689
2708 1.49204e-05 911
2709 0.000552775 104
2710 0.000278694 454
2711 1.8106e-05 19
2714 1.90828e-05 407
2715 2.53966e-05 1411
2718 1.83858e-05 1621
2720 8.93929e-05 330
2721 0.000122711 1228
2722 0.00050107 1224
2723 0.000478891 24
2729 1.65486e-05 1594
2735 0.00195622 303
2736 0.000314541 1059
2737 0.000353454 1366
2738 0.00134619 1149
2740 8.75681e-05 1519
2744 0.000151946 102
2745 0.000388503 1193
2746 0.000218438 1778
2748 0.0022728 607
2749 0.00221988 1706
2750 9.76683e-05 1139
2751 0.000139274 748
2752 0.00025758 819
2753 0.00155426 270
2754 0.000134565 566
2755 0.000219403 333
2756 3.04667e-05 1183
2757 0.0135371 733
2762 0.00011269 951
2765 0.000122169 1138
2766 0.00282361 177
2767 0.00430672 803
2768 2.98129e-05 215
2769 0.000127653 1247
2771 0.00117006 1168
2772 0.000788426 1504
2774 0.000259249 455
2775 0.000218182 1117
2776 0.00220147 1682
2777 0.000325393 636
2779 4.99161e-05 367
2781 1.96825e-05 162
2782 0.000716878 1023
2783 0.00243961 938
2784 0.000357496 1493
2786 6.28795e-05 813
2787 4.80362e-05 1619
2799 8.48819e-05 294
2801 0.000738643 997
2802 0.000836564 999
2803 0.000540828 1700
2804 5.15759e-05 738
2805 0.000756061 1499
2806 0.000171509 1710
2808 0.000224996 968
2812 0.00121874 1022
2816 0.000165609 1380
2818 1.66209e-05 73
2824 1.8106e-05 458
2826 0.000117012 1381
2828 0.000189511 942
2829 0.000288391 1629
2831 0.00030168 1244
2834 9.07822e-05 1604
2835 0.000226169 1304
2836 0.000500443 59
2840 5.58301e-05 397
2841 0.000232967 560
2843 0.00271769 1639
2844 2.84585e-05 421
2847 0.000169122 814
2848 0.000111963 1401
2849 0.00345178 400
2850 0.00104111 1797
2851 0.00429188 1431
2852 9.01385e-05 1782
2856 0.000578971 189
2859 4.1761e-05 1572
2860 0.000154994 501
2861 0.000115393 1698
2862 4.1761e-05 994
2867 0.000106992 1297
2868 8.56231e-05 1577
2870 0.000660853 1626
2871 0.00115211 891
2872 0.000230529 768
2874 0.000313177 1209
2875 2.56288e-05 1140
2878 0.000268177 925
2880 2.75497e-05 1255
2881 0.000165607 1418
2883 0.00433715 1711
2884 0.000191136 1217
2885 3.95278e-05 1195
2887 0.00097218 1579
2894 0.000132544 1406
2897 0.00149375 550
2900 0.000631764 50
2901 9.39919e-05 165
2902 0.000214573 3
2904 0.00170998 838
2905 0.000171509 1278
2907 0.000131221 1378
2908 1.87678e-05 717
2911 0.00242934 1064
2913 0.000102272 715
2914 0.000148844 708
2915 7.28963e-05 663
2919 0.000129783 906
2921 1.79203e-05 1764
2924 0.000480044 160
2926 0.000337886 1530
2928 0.000178634 1533
2931 0.000186669 1780
2933 0.00149375 1231
2934 0.00344657 933
2936 0.000143758 952
2937 0.000211503 47
2938 0.000185936 1615
2940 4.54604e-05 1703
2941 0.000193075 87
2942 6.48033e-05 660
2943 0.00104879 447
2944 0.000133199 1628
2946 4.47333e-05 956
2947 0.000328515 1546
2948 4.38094e-05 1171
2949 3.43319e-05 965
2953 0.000266329 107
2955 5.99447e-05 1743
2957 0.000146924 939
2958 0.000528289 680
2960 0.000117189 1316
2961 0.000154138 711
2962 1.87528e-05 1088
2966 6.66215e-05 496
2967 0.000101375 1245
2968 0.0002187 130
2970 0.000112607 139
2971 8.05526e-05 1329
2973 0.000149633 995
2975 5.64329e-05 1739
2976 0.000118671 1817
2978 0.000169912 1333
2981 8.34118e-05 1398
2982 8.2292e-05 464
2984 3.43647e-05 364
2985 0.000105107 732
2986 0.00234499 605
2987 0.000464015 29
2988 0.000140371 1058
2989 4.66188e-05 1009
2990 0.00310821 281
2991 0.000130093 624
2992 0.00011048 1377
2993 7.44637e-05 887
2994 0.00120142 1267
2996 0.000106992 1662
2997 2.72034e-05 209
2999 0.000267228 236
3002 0.000176021 1309
3003 2.59412e-05 1090
3006 4.10986e-05 180
3008 7.22692e-05 1599
3012 6.83798e-05 200
3017 0.000151565 770
3018 4.85263e-05 1407
3021 1.69597e-05 1580
3022 5.70135e-05 49
3023 0.000614028 1403
3025 0.000442811 1212
3027 0.000126666 1305
3028 0.000301807 1748
3029 4.47333e-05 778
3030 0.000151676 1104
3032 3.99109e-05 387
3033 4.73244e-05 1107
3036 2.64819e-05 470
3038 1.58845e-05 534
3041 0.00166851 528
3044 0.0020148 154
3045 0.000236998 60
3046 7.53237e-05 575
3048 0.00217135 515
3049 0.000618188 873
3050 0.000126574 171
3053 4.59264e-05 1641
3054 7.99884e-05 1284
3058 3.17685e-05 1235
3059 0.000307942 1093
3060 0.0002817 890
3061 0.000396289 1004
3062 0.000497955 484
3063 7.53111e-05 188
3064 0.000179068 563
3065 0.000172033 389
3072 0.000263082 959
3073 0.000205376 1479
3074 2.53966e-05 1653
3075 2.00855e-05 1790
3076 3.03537e-05 1021
3078 6.98486e-05 1165
3079 0.00103378 1485
3080 0.00019142 1036
3081 9.46501e-05 531
3084 6.49137e-05 569
3087 0.000353453 358
3088 0.00170097 1123
3089 0.000329661 1213
3090 3.50304e-05 1334
3091 0.000167286 1335
3094 9.87005e-05 161
3095 0.00111173 490
3097 2.52227e-05 1815
3098 0.000326986 1816
3100 0.000119086 1522
3101 0.000123085 758
3103 8.10907e-05 1038
3105 2.55305e-05 388
3106 0.00035073 120
3107 0.00113695 1723
3110 0.000437719 456
3111 0.000748557 1746
3113 5.88172e-05 1542
3114 0.00149041 907
3116 0.000148109 1686
3117 0.00025808 1611
3118 1.57636e-05 976
3121 0.00179928 317
3130 5.08775e-05 1789
3137 0.000414081 1337
3138 0.00103303 1092
3139 0.000387265 384
3140 2.72842e-05 1630
3142 2.08021e-05 187
3148 1.8106e-05 792
3149 0.00114916 97
3150 7.70088e-05 763
3152 0.000603811 1114
3154 0.000101475 213
3155 0.00149835 793
3158 0.00287904 1254
3159 0.000356173 1614
3161 7.4368e-05 492
3163 0.000507168 1019
3166 4.5311e-05 504
3168 0.00126925 1540
3169 4.82082e-05 1671
3171 0.00043906 1429
3175 0.000350127 1456
3177 4.10471e-05 40
3178 8.9403e-05 401
3180 0.000246215 465
3182 5.4042e-05 365
3183 8.24612e-05 1651
3187 0.000569801 1818
3189 0.000779393 1397
3192 4.80362e-05 604
3193 4.38828e-05 1147
3194 0.000191136 108
3200 0.00064497 1666
3202 7.56425e-05 695
3204 0.000113421 1718
3205 1.84547e-05 168
3206 0.00104769 762
3207 2.5196e-05 1223
3208 0.000421253 43
3209 0.000554222 1177
3210 0.000106992 1283
3211 0.00324479 1370
3215 2.76725e-05 302
3217 0.000643006 639
3219 0.000938608 843
3220 0.000262837 1290
3221 0.000165084 986
3222 1.83198e-05 1417
3223 9.46815e-05 989
3225 6.19961e-05 872
3228 0.00205057 687
3229 1.66209e-05 1351
3232 0.000566357 307
3233 0.00103046 923
3235 0.000326703 25
3236 0.000226266 1032
3237 9.43253e-05 845
3239 0.000419017 1367
3244 3.60395e-05 985
3245 6.13187e-05 469
3246 0.000125672 1003
3249 0.000185867 169
3251 3.8648e-05 402
3252 2.05152e-05 1307
3254 0.000146669 551
3255 2.76702e-05 638
3257 0.000120889 443
3259 3.38651e-05 652
3261 0.000131493 1750
3262 2.1108e-05 1020
3263 0.000530326 1687
3264 0.00294374 418
3265 9.80828e-05 1744
3266 0.000403898 117
3269 0.000513677 1273
3270 0.000244521 1001
3272 0.000169199 1179
3273 0.000178529 1652
3279 0.00119078 1012
3282 0.000580771 1218
3283 0.000164357 1057
3289 0.000343718 757
3290 0.000256911 1494
3291 4.20332e-05 766
3293 0.000212663 135
3295 0.000154275 993
3297 8.50003e-05 688
3300 0.000106992 920
3301 0.000106992 128
3302 0.000258834 1455
3305 0.000120357 1078
3306 0.00119119 190
3307 0.000959496 1556
3309 0.000182454 931
3311 0.000204922 1587
3312 0.000188874 840
3315 0.000300321 1074
3316 5.43146e-05 1716
3318 6.31843e-05 836
3322 4.17054e-05 1457
3323 6.49708e-05 894
3324 4.5529e-05 1728
3326 0.000154126 519
3328 0.000760844 1454
3329 0.000802542 1511
3330 6.25587e-05 1688
3332 0.00144847 319
3333 0.00159237 1562
3334 2.68407e-05 641
3335 3.03314e-05 295
3336 7.18524e-05 799
3345 0.0045712 1100
3347 0.000160543 536
3349 0.00161376 1620
3350 0.00547669 1054
3351 0.000872022 1055
3352 4.55745e-05 503
3353 0.000936896 1510
3354 0.00701779 1732
3356 0.00089465 500
3359 0.00014715 259
3363 0.000272439 709
3364 0.000599498 723
3365 0.00180584 919
3367 0.00145486 1108
3368 0.000123937 1462
3369 0.000171006 122
3372 0.000154347 229
3374 0.000150347 1288
3379 0.00292608 405
3383 7.5122e-05 468
3386 0.000787215 1631
3390 0.000101309 1680
3392 7.53023e-05 186
3393 2.85773e-05 321
3394 2.85773e-05 618
3396 3.60395e-05 1289
3397 2.53966e-05 1451
